id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references,dataset_id
24928163,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,847e8b4f-d2bb-43fc-8bef-1a33045d25a8,BRIT455126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nfn:britjb,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,preprocessed,2021-02-11 14:51:21,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:847e8b4f-d2bb-43fc-8bef-1a33045d25a8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24928163,370-symbiota_data
14246106,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,930c8c8c-a54b-465d-bd22-366467b05fdc,BRIT334645,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Tetraneuris,Plantae,Magnoliophyta,,Asterales,Asteraceae,Tetraneuris linearifolia,18806.0,(Hook.) Greene,Tetraneuris,,linearifolia,,,Species,,,,,,,,Russell R. Smith,13,1978-04-15,1978.0,4.0,15.0,105.0,,1978-04-15,,,,,,,,,,,,,,,United States,Texas,Parker,,,,32.777646,-97.805097,,41457.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:930c8c8c-a54b-465d-bd22-366467b05fdc,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14246106,370-symbiota_data
26802829,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,f5050481-d3df-43ed-b05d-8adb47e4e546,BRIT485230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:f5050481-d3df-43ed-b05d-8adb47e4e546,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26802829,370-symbiota_data
26767060,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,63c804c0-e673-438c-99ca-80484e9152b5,BRIT445791,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Ericales|Ericaceae|Cavendishia,Plantae,Magnoliophyta,,Ericales,Ericaceae,Cavendishia bracteata,181040.0,(Ruiz & Pav. ex J.St.Hil.) Hoerold,Cavendishia,,bracteata,,,Species,James L. Luteyn,2005,,,,,,"James L. Luteyn; Ricardo Callejas, John J. Pipoly",10229,1984-05-07,1984.0,5.0,7.0,128.0,,,Infrequent.; Arching shrub to 2 m. Ovary translucent cream.,Low montane forest.,,,,,,,,,,,,,Colombia,Cauca,,,"Parq. Nac. Munchique [Parque Nacional Munchique], 1-12 km into park beyond its entrance.",,2.666667,-76.833333,,,02°40'N 76°50'W,,,,,,2100.0,2440.0,,,,2100-2440m,,,carrollk2015,2020-09-30 17:10:05,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:63c804c0-e673-438c-99ca-80484e9152b5,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26767060,370-symbiota_data
25178507,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,f964afe4-3f0d-4207-87da-754e5998a2fb,BRIT535864,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Amphiachyris,Plantae,Magnoliophyta,,Asterales,Asteraceae,Amphiachyris dracunculoides,17871.0,(DC.) Nutt.,Amphiachyris,,dracunculoides,,,Species,,,,,,,,Barney L. Lipscomb,1938,1976-10-09,1976.0,10.0,9.0,283.0,,,,roadside,,,,,,,,,,,,,United States,Oklahoma,Cotton,,4 miles east and 2 miles north of Temple.,,,,,,,,,,,,,,,,,,,,apbordelon,2020-06-10 05:54:23,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:f964afe4-3f0d-4207-87da-754e5998a2fb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25178507,370-symbiota_data
14255348,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,e6863968-327e-4c8d-8c88-f595c84cc4a4,BRIT349356,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Caesalpinia,Plantae,Magnoliophyta,,Fabales,Fabaceae,Caesalpinia jamesii,1516.0,(Torr. & A. Gray) Fisher,Caesalpinia,,jamesii,,,Species,,,,,,,,Lloyd H. Shinners,8159,1945-06-24,1945.0,6.0,24.0,175.0,,1945-06-24,,,,,,,,,,,,,,,United States,Texas,Oldham,,,,35.405035,-102.602871,,56504.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:e6863968-327e-4c8d-8c88-f595c84cc4a4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14255348,370-symbiota_data
26825237,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,fbcb1684-dcab-42c3-abb1-e3f24d1462d0,BRIT20310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:fbcb1684-dcab-42c3-abb1-e3f24d1462d0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26825237,370-symbiota_data
14240135,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,16a7b426-3cca-46c6-8e0d-53ec7ce3c302,BRIT291744,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Gaillardia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Gaillardia pulchella,3731.0,Foug.,Gaillardia,,pulchella,,,Species,,,,,,,,T. J. Watson,1793,1993-05-21,1993.0,5.0,21.0,141.0,,1993-05-21,,,,,,,,,,,,,,,United States,Texas,Hardin,,,,30.332373,-94.390222,,42045.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:10:40,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:16a7b426-3cca-46c6-8e0d-53ec7ce3c302,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14240135,370-symbiota_data
26806328,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,94f9cd22-a1b8-47c2-a2b1-22dd0752fee0,BRIT368402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:94f9cd22-a1b8-47c2-a2b1-22dd0752fee0,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806328,370-symbiota_data
26786533,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,0c51f92d-acb6-495c-b138-231448f7c533,BRIT416601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:0c51f92d-acb6-495c-b138-231448f7c533,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26786533,370-symbiota_data
24849988,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,3fe3d79b-4118-4333-b2b4-f300cb49afbf,BRIT365426,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Linaceae|Linum,Plantae,Magnoliophyta,,Malpighiales,Linaceae,Linum hudsonioides,18380.0,Planch.,Linum,,hudsonioides,,,Species,Wm. F. Wahler,Jan 1971,,,,,,Norlan C. Henderson,62523,1962-05-25,1962.0,5.0,25.0,145.0,,1962-5-25,,Open sandy field.,,,,,,,,,,,,,United States,Texas,Taylor,,"Along Tex. # 36, about 17 miles south of Abilene.",,,,,,,,,,,,,,,,,,,,TEX4BRITphl356,2020-07-12 00:31:26,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:3fe3d79b-4118-4333-b2b4-f300cb49afbf,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24849988,370-symbiota_data
26795126,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,1e101e55-f84d-4ec5-aa84-5b2a34928172,BRIT416634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:1e101e55-f84d-4ec5-aa84-5b2a34928172,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26795126,370-symbiota_data
24839893,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,aa7cd5f4-557f-4a98-a4f9-fbb6d5e7b823,BRIT352119,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Desmodium,Plantae,Magnoliophyta,,Fabales,Fabaceae,Desmodium pauciflorum,81010.0,(Nutt.) DC.,Desmodium,,pauciflorum,,,Species,,,,,,,,Don L. McGregor,467,1971-09-11,1971.0,9.0,11.0,254.0,,1971-9-11,,"Bottomland mixed forest along creek, E of road.",,,,,,,,,,,,,United States,Texas,Titus,,"N of Monticello, E of road.",,33.103333,-95.085833,,,33 6.20''N 95 5.15''W,,,,,,,,,,,,,,TEX4BRITamin123singh@utexas.edu,2020-07-01 07:46:58,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:aa7cd5f4-557f-4a98-a4f9-fbb6d5e7b823,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24839893,370-symbiota_data
26821891,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,2ca45d71-b366-40a7-86b5-ab0738b70f5f,BRIT376335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:2ca45d71-b366-40a7-86b5-ab0738b70f5f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26821891,370-symbiota_data
26787743,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c9a6ed87-334e-4af4-878d-4d5e17aabdb1,BRIT389969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c9a6ed87-334e-4af4-878d-4d5e17aabdb1,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26787743,370-symbiota_data
14234209,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,e944cc67-a9e4-4f42-97cb-2aab346fe034,BRIT282470,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Cirsium,Plantae,Magnoliophyta,,Asterales,Asteraceae,Cirsium texanum,43725.0,Buckley,Cirsium,,texanum,,,Species,,,,,,,,Elia F. Gutierrez,55,1965-04-17,1965.0,4.0,17.0,107.0,,1965-04-17,,,,,,,,,,,,,,,United States,Texas,Duval,,,,27.681333,-98.508906,,63110.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:44:46,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:e944cc67-a9e4-4f42-97cb-2aab346fe034,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14234209,370-symbiota_data
14225079,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,79dec0f0-773d-4b18-bd6f-37cadb7ac7ba,BRIT244996,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Convolvulaceae|Dichondra,Plantae,Magnoliophyta,,Solanales,Convolvulaceae,Dichondra recurvata,81163.0,Tharp & M.C. Johnst.,Dichondra,,recurvata,,,Species,,,,,,,,B. C. Tharp,s.n.,1941-05-26,1941.0,5.0,26.0,146.0,,1941-05-26,,,,,,,,,,,,,,,United States,Texas,Travis,,,,30.334694,-97.781949,,46617.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:13:03,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:79dec0f0-773d-4b18-bd6f-37cadb7ac7ba,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14225079,370-symbiota_data
26784104,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,11a1f85d-97d8-492c-a9b7-0886f26a6642,BRIT358283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:11a1f85d-97d8-492c-a9b7-0886f26a6642,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26784104,370-symbiota_data
14262309,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,af2fb862-73e7-4cdf-9f97-7b8dcead7a0c,BRIT490316,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Apiales|Apiaceae|Bifora,Plantae,Magnoliophyta,,Apiales,Apiaceae,Bifora americana,107444.0,Benth. & Hook. f. ex S. Watson,Bifora,,americana,,,Species,,,,,,,,C. Blackwell,40,1939-05-14,1939.0,5.0,14.0,134.0,,1939-05-14,,,,,,,,,,,,,,,United States,Texas,Hood,,,,32.429928,-97.832268,,30174.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:37:52,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:af2fb862-73e7-4cdf-9f97-7b8dcead7a0c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14262309,370-symbiota_data
14224449,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,76c2ad52-30a5-460e-bf00-f4d16e048e3d,BRIT251613,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Onagraceae|Gaura,Plantae,Magnoliophyta,,Myrtales,Onagraceae,Gaura triangulata,85145.0,Buckley,Gaura,,triangulata,,,Species,,,,,,,,Joe Cornelius,710,1981-04-04,1981.0,4.0,4.0,94.0,,,Abundant,Sandy limestone loam of mesquite grassland,,,,,,,,,,,,,United States,Texas,Throckmorton,,ca. 21 km N and 8 km E of Throckmorton. Guy London Ranch.,,33.17749,-99.21237,,41618.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 11:23:44,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:76c2ad52-30a5-460e-bf00-f4d16e048e3d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14224449,370-symbiota_data
14239734,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,3d3e57e9-97cc-442b-b48f-a61f60e03ff8,BRIT310389,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Hymenopappus|Hymenopappus scabiosaeus,Plantae,Magnoliophyta,,Asterales,Asteraceae,Hymenopappus scabiosaeus var. corymbosus,87299.0,(Torr. & A. Gray) B.L. Turner,Hymenopappus,,scabiosaeus,var.,corymbosus,Variety,,,,,,,,Ferdinand Lindheimer,438,1905-01-19,1905.0,1.0,19.0,19.0,,1905-01-19,,,,,,,,,,,,,,,United States,Texas,Comal,,,,29.808181,-98.278246,,37630.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:36:17,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:3d3e57e9-97cc-442b-b48f-a61f60e03ff8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14239734,370-symbiota_data
14268686,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,fa5c0364-7cb7-4f4d-97dd-0354932c7366,BRIT350068,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Petalostemon,Plantae,Magnoliophyta,,Fabales,Fabaceae,Petalostemon occidentale,212805.0,(Britton and Kearney) Fern.,Petalostemon,,occidentale,,,Species,,,,,,,,V. L. Cory,50437,1945-10-21,1945.0,10.0,21.0,294.0,,1945-10-21,,,,,,,,,,,,,,,United States,Texas,Randall,,,,34.965854,-101.896946,,41830.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:fa5c0364-7cb7-4f4d-97dd-0354932c7366,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14268686,370-symbiota_data
25262908,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,8d2320da-d8fc-4bec-a0da-43f8ee76d761,BRIT561346,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Lappula,Plantae,Magnoliophyta,,Boraginales,Boraginaceae,Lappula redowskii,15383.0,(Hornem.) Greene,Lappula,,redowskii,,,Species,,,,,,,,P. Nighswonger,3026,1990-06-03,1990.0,6.0,3.0,154.0,,,,hilly grassland. on ridge of diversion terrace.,,,,,,,,,,,,,United States,Oklahoma,Woods,,About 15 miles north and 4 miles east of Freedom,,,,,,,,,,,,,,,,,,,,apbordelon,2020-07-16 10:05:16,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:8d2320da-d8fc-4bec-a0da-43f8ee76d761,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25262908,370-symbiota_data
26797021,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,f7dea311-c856-4a67-af08-7c143e6a0e02,BRIT409901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:f7dea311-c856-4a67-af08-7c143e6a0e02,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26797021,370-symbiota_data
24848809,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,f220ea31-80b0-45a9-9f9e-167b436bcfa4,BRIT363999,,Plantae|Magnoliophyta|Magnoliids|Laurales|Lauraceae|Sassafras,Plantae,Magnoliophyta,,Laurales,Lauraceae,Sassafras albidum,50957.0,(Nutt.) Nees,Sassafras,,albidum,,,Species,,,,,,,,Steve L. Orzell; Edwin L. Bridges,10706,1989-06-13,1989.0,6.0,13.0,164.0,,1989-6-13,,"Old-growth, burned, dry upland longleaf pine savannah. Geology - Catahoula Formation (Miocene).; Letney (Arenic Palauduits)",,,,,,,,,,,,,United States,Texas,Angelina,,"SW of FS Rd 313 and FS Rd 313A, N of Boykin Spring Recreation Area; Boykin Spring Longleaf, Angelina NF, Boykin Spring 7.5' Quad.; 31.074167 -94.275",,31.074167,-94.275,,,31° 4' 27''N 94° 16' 30''W,,,,,,61.0,107.0,,,,200-350 ft,,,TEX4BRITmdr3348,2020-07-10 08:16:27,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:f220ea31-80b0-45a9-9f9e-167b436bcfa4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24848809,370-symbiota_data
26786028,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,8df763ff-a763-44dd-b721-66684c7591de,BRIT391237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:8df763ff-a763-44dd-b721-66684c7591de,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26786028,370-symbiota_data
26795935,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c7ce7173-f09d-4358-b281-a7731ec129eb,BRIT396711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c7ce7173-f09d-4358-b281-a7731ec129eb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26795935,370-symbiota_data
24940573,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,56fdd97a-6dda-45d0-ac7a-622ae14a022c,BRIT535083,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Rutaceae|Zanthoxylum,Plantae,Magnoliophyta,,Sapindales,Rutaceae,Zanthoxylum fagara,28645.0,Sargent,Zanthoxylum,,fagara,,,Species,,,,,,,,W. R. Carr,24914,2006-07-13,2006.0,7.0,13.0,194.0,,,common,"Common in mesquite woodland on disturbed clayey soils on level upland underlain by Beaumont Formation. Associates include Celtis pallida, Lantana urticoides, Prosopis glandulosa, Schaefferia cuneifolia.",,,,,,"Celtis pallida, Lantana urticoides, Prosopis glandulosa, Schaefferia cuneifolia",,,,,,,United States,Texas,Kleberg,,"Along N-S stretch of perimeter road on SE side of Naval Air Station Kingsville, ca. 0.9 airmiles NNE of jct. F. M. 1717 and F. M. 2619, ca. 1.2 airmiles ENE of jct. F. M. 1717 and F. M. 1720. Ricardo Quadrangle.",,27.475611,-97.820278,,,"N27°28'32.2"", W097°49'13.0""",,1=present on sheet,,,,14.0,,,,,45 ft.,,,apbordelon,2020-05-27 13:47:14,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:56fdd97a-6dda-45d0-ac7a-622ae14a022c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24940573,370-symbiota_data
14242026,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,63d112aa-7e9b-430b-b3ba-d1af9459791b,BRIT309892,,,,,,,,Hymenopappus artemisiaefolius var. artemisiaefolius,,,,,,,,,,,,,,,,Lloyd H. Shinners,7754,1945-05-17,1945.0,5.0,17.0,137.0,,1945-05-17,,,,,,,,,,,,,,,United States,Texas,Leon,,,,31.296507,-95.995691,,53959.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:16:48,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:63d112aa-7e9b-430b-b3ba-d1af9459791b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14242026,370-symbiota_data
14233256,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,9da08022-2ff5-4f3f-b4cb-467dc0604512,BRIT293076,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Gaillardia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Gaillardia fastigiata,64746.0,Greene,Gaillardia,,fastigiata,,,Species,,,,,,,,Wm. L. McCart,5902,1956-11-08,1956.0,11.0,8.0,313.0,,1956-11-08,,,,,,,,,,,,,,,United States,Texas,Gonzales,,,,29.456733,-97.492524,,48376.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:47:34,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:9da08022-2ff5-4f3f-b4cb-467dc0604512,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14233256,370-symbiota_data
